index	CD_1	CD_2	CD_3	Ctrl_1	Ctrl_2	Ctrl_3
hp4807	10.9	35.5	58.9	25.3	31.8	35.5
hp4808	85.9	205.9	383.9	146	180.8	211.6
hp4809	1368.3	3745	4283.1	2486.4	3379	3072.9
hp4810	18.9	30.5	38.1	26.9	24.9	30
hp4811	4059.1	8298.3	10576.5	7093.9	6620.9	8634.2
hp4812	954.8	3124.8	4340.2	1919.2	2801.7	2964.6
hp4813	11.5	19	20	13.4	16.5	18.2
hp4814	885.5	3418.2	3548.4	1947.1	2621.3	2579.8
hp4815	38.4	59.3	80.8	51.3	56.4	70.2
hp4816	9.3	11.6	12.6	10.9	12	9.8
hp4817	88.2	91.2	114.6	79.7	88.1	123.1
hp4818	153.8	255	352.5	202.6	220.4	277.6
hp4819	4576.1	12117.5	16372.3	8012.9	9441	10137.4
hp4820	51.6	96.7	144.7	71.9	113.7	101.4
hp4821	88.1	191.2	360.6	157.7	163.9	196.6
hp4822	683	977.6	1078.1	784	871.5	987.9
hp4823	140.7	353.7	566.7	303.1	280.1	397.9
hp4824	7237.8	7057.6	5334.6	4726.4	7065.7	8900.6
hp4825	102.7	237.5	530	167.8	218.4	285.6
hp4826	647.5	1595.7	2420.5	1335.5	1386.4	1599.3
hp4827	1466	5513.5	4557.6	2984.5	3904.2	3787.1
hp4828	3324.2	6455.2	8585.8	5865.2	5191.5	6848.9
hp4829	21.2	58	59	38.2	46	47.8
hp4830	420.3	227.8	295.8	417.7	193.2	312.6
hp4831	444.3	914.2	1349.9	788	829.6	964.8
hp4832	185.7	412.8	689.5	353.2	353.5	359.8
hp4833	42.1	126.5	174.6	82.1	119.2	114.6
hp4834	7.5	21	41.8	15.2	17.3	31.4
hp4835	25.9	96.9	185.8	82.5	78.6	91.8
hp4836	160.1	243.2	323.8	202.6	223.1	255
hp4837	3932	6935.3	9348.1	6846.6	5528.3	7529.1
hp4838	54.3	156.5	259.4	125.4	163.7	130.7
hp4839	454.6	865.8	1104.4	736.2	672.2	784.7
hp4840	36533.2	14095.4	13986.8	16038.5	22069.2	23393.4
hp4841	290.6	977.9	748.5	364.8	714.9	982.7
hp4842	928.8	3666.7	6717.1	2912.1	2936	3422.7
hp4843	21.7	30	43.6	28.4	35.1	31.1
hp4844	258.6	426.5	409.8	306.3	375.5	423.3
hp4845	56.3	267.1	324.9	122.8	203.9	248.2
hp4846	2301.5	7509.2	12363.8	6707.2	6170.7	6352.3
hp4847	288.3	812.3	917.3	429.2	668.1	639.2
hp4848	49.3	70.4	81.4	55.8	69	78.8
hp4849	283.5	335.1	524.8	427.4	313.3	404.4
hp4850	7.5	16.8	16	16.4	10.6	13.1
hp4851	130	238	268	214.2	184.6	230.5
hp4852	900.6	1227.8	1872.3	1184.1	1300.4	1470.2
hp4853	291.3	725.9	1118.1	621.5	618.2	724.9
hp4854	767.8	2170	3572.5	1747.1	1934.8	2123
hp4855	263.5	429.4	458.7	342.8	403.7	403.7
hp4856	217.3	359.2	442.1	309.2	319.4	382
hp4857	245	317.6	338.4	233.1	308	345.7
hp4858	141.9	353.8	411	225.6	324.3	324.8
hp4859	178.1	594.6	906.6	412.5	519.7	547.7
hp4860	162.9	494.4	703.1	329.8	435.2	473.8
hp4861	296.5	356	508	353.6	319.2	441.9
hp4862	42.4	138.1	227.3	93.3	103.1	112.8
hp4863	4234.3	6484.5	9251.5	6488.3	5780.1	7446
hp4864	574.7	1580.7	1892.1	966.6	1382.3	1504.6
hp4865	2.1	15.2	17.2	5.8	13.7	9.3
hp4866	208.5	421.8	682.4	436.8	357.9	441.9
hp4867	193.3	315.9	408.6	256.2	300.3	356.2
hp4868	201.5	385	466.7	292	354.4	388.8
hp4869	4558	19916.7	35720.3	13502.4	16146.3	19058.2
hp4870	2129.8	3400.4	4970.8	3193.3	3306.3	3766.8
hp4871	916	3222.1	5375	2298.6	2551.3	3348.6
hp4872	578.1	960.3	1418.2	820.1	845.7	1020.8
hp4873	235.9	346.1	421.5	288.7	380.5	336.9
hp4874	94	210.5	256.1	167.8	167.6	204
hp4875	784.4	1475.3	2544	1578.8	1273.1	1681.5
hp4876	153.7	389.5	457.8	215.1	336.2	328.5
hp4877	2855.5	9681.8	13548.3	7315.1	7546	8195.8
hp4878	3474.7	7395.2	9226.6	5073.5	5950.4	6958.5
hp4879	1929.9	3700.6	5356.1	3444.8	3300	3791.2
hp4880	21372.3	57735.7	62207.1	35100.3	46019.7	54797.8
hp4881	4824.2	7005.8	8979.1	6511.5	6576.4	7625.9
hp4882	709.2	2172	2024.8	969.1	1653	1668.8
hp4883	287.9	920.7	1438.1	657.6	784.5	894.8
hp4884	54.2	138	193.1	98.2	122.5	140
hp4885	125.5	186.7	278	188.8	180.4	209.6
hp4886	29.6	50.9	45	28.9	42.9	50.1
hp4887	3066.5	5287.4	7203.4	4957.2	4500.6	5788.9
hp4888	5495.6	11370.5	12678.2	7908.7	10099.9	8930.6
hp4889	603.8	1064.1	1312	832.8	993	1120.1
hp4890	30.1	73.5	87.4	55.5	56.5	70.2
hp4891	15.4	35	85.6	34.7	40	40.4
hp4892	2655	7902.9	10178.1	5377.5	6355.4	7352.4
hp4893	251.8	575.1	963.6	604.7	471.1	571.2
hp4894	499.5	1958.4	2850.5	1162.6	1731	1707.6
hp4895	2060.4	5782.8	7595.4	4122.5	4885.9	5249.7
hp4896	25.5	107.2	179.8	32.6	116.4	100.2
hp4897	1309.3	4415.1	8434.2	4428	3368.6	4043.1
hp4898	4898.3	6763.7	9570.2	6499	7363.5	7146.1
hp4899	777.2	1336.7	1718.2	1175.6	1449.6	1149.6
hp4900	126.9	227.7	379.4	213.3	234.2	248.2
hp4901	128	200.6	248.7	156.5	188.2	236
hp4902	175.8	287.9	375.4	208.6	273.7	303.6
hp4903	492.2	1125.7	1534.2	835.3	984.3	1181.2
hp4904	814.4	5680.5	6569.2	2153.6	4225.7	4357.4
hp4905	108.2	290.8	368.1	206.3	232.2	279.8
hp4906	286.6	371	615.5	452	305.6	431.3
hp4907	116.7	245.9	343.2	177.8	201.9	242.4
hp4908	698.4	1602.2	1945.2	1255.2	1290	1516.9
hp4909	19.3	52.7	48.8	31.2	41	43.8
hp4910	103	213.6	322.7	154.8	194.2	207.5
hp4912	88	145.7	161.3	82.4	146.3	155.5
hp4913	23.3	50.2	81.7	34	46.4	52.5
hp4914	119.3	328	444.3	235.5	268	320.6
hp4915	483.7	1071.6	1435.9	795.2	1004.5	1056
hp4916	1557.9	3234.9	4258.7	2531.2	2866.3	3319.3
hp4917	3.8	15.7	28.8	13.5	11.6	13.9
hp4918	324	847.1	1691.5	636.8	883.9	991.7
hp4919	2.4	8.1	8.1	5.6	5	6.4
hp4920	1034.4	2131.2	2437.6	1456.3	1912.1	2143.4
hp4921	442	2332.8	2374.6	801.2	1688.4	1455.1
hp4922	56	170.4	213.1	79.4	143.9	151
hp4923	407.2	1022	1341	729.9	901.7	971.9
hp4924	1785.1	4463.9	5856.5	3520.5	3920.5	3862
hp4925	1127.9	789.9	802.9	1104.1	792.6	772.6
hp4926	107.5	170.3	203.6	129.2	155	172.7
hp4927	83.7	205.1	225.4	147	170.9	173
hp4928	68.2	126.9	177.9	99.5	116.1	148.3
hp4929	667.5	1734.5	2153.3	1086.7	1444.1	1390.8
hp4930	791.2	3830.3	9412.3	4271.9	2744.9	3171.2
hp4931	6.2	13.2	25.1	11.5	12.9	12
hp4932	63	141.6	186.9	118	112.4	141.8
hp4933	8.7	19.2	35.5	15.2	15.6	21.4
hp4934	1582.6	1562.6	2080.9	1973.5	1330.4	1859.1
hp4935	5923.5	18359.8	24308.8	11526	16227.5	16570.8
hp4936	98.4	142.9	201.1	169.7	123.8	145.6
hp4937	130	209.9	250.7	158.6	194.7	239.7
hp4938	6477.4	11358.9	14323.2	8867.3	9831.1	11087.5
hp4939	322.7	480.7	599	447.4	488.3	454.1
hp4940	707.1	2369.6	3424.5	1549.6	1977.3	2226.9
hp4941	7.9	11.5	16.7	11.1	11.9	12.3
hp4942	829.5	2024.6	2605	1543.4	1809.5	1774.5
hp4943	402.9	555.1	936.9	631.6	566.9	639.2
hp4944	69.1	121.4	133.3	83.7	103.4	119.4
hp4945	901.1	2808.2	5932	1824.1	2369.4	2851.4
hp4946	582.7	323.3	342.2	351.1	403.3	489.3
hp4947	282.5	669.4	1357.8	564.9	563.3	686.5
hp4948	13.1	90.2	146.4	36.2	72.5	86.3
hp4949	2234	4867.5	6108.8	3757	4026.1	4899.8
hp4950	32.4	58	71.6	54.5	48.8	46.5
hp4951	1308	2200.7	3112.6	2024.5	2082.6	2323.7
hp4952	270.1	463.8	869.9	394.5	446.6	547.8
hp4953	364.3	811.9	951.4	583.3	673.1	797.9
hp4954	640.2	1087.9	1851.6	960.8	976.5	1232.8
hp4955	1232.6	2106.3	3614	2016.9	1826.1	2283.8
hp4956	72.1	117.9	205.4	123.4	109.9	115.9
hp4957	134.5	390.3	502.5	291.7	297	350.3
hp4958	1188.5	4021.3	6065.3	2296.6	3406.9	3121.8
hp4959	614.1	1529.5	1747	1037.8	1394.4	1272.2
hp4960	7.3	8	27.5	12.9	11.8	12.3
hp4961	7147.3	22355.1	31736.7	12149.7	19127.7	25731.5
hp4962	3479.2	10952.8	17121.8	7674.3	9435.1	10614.6
hp4963	186.5	441.4	606	259	376.8	450
hp4964	432.9	619.4	962.1	606.2	605.4	762.4
hp4965	158.2	632.4	827.2	376.6	490	535.2
hp4966	74.7	139.8	218	173.8	113	129.5
hp4967	991.1	3582.9	5403.9	1888	2701.8	3149.8
hp4968	216.1	346.5	558.4	311.9	346.7	425.5
hp4969	593.3	917.1	1111.9	664.2	942.2	901.7
hp4970	44.2	84.6	117.6	72	79.9	84.4
hp4971	155.5	340.5	524	225.6	312.9	346.8
hp4972	334.6	876.2	1168.2	593.6	630.2	804.2
hp4973	89.6	160.1	215.2	129	149.7	174.8
hp4974	120.5	252.6	452.9	228.4	215.5	319.7
hp4975	223.1	444.7	819.1	471.9	396.4	493.1
hp4976	142.5	238.6	439.2	190.8	246.6	283.6
hp4977	237.7	348.2	432.6	278.5	312.4	386.3
hp4978	587.1	810.2	1016.3	854.5	698.6	856.1
hp4979	1096.8	3272.9	5329	2113.7	2700.9	2866.7
hp4980	1351.1	4619.8	8139.9	3339.1	3833.6	4736.9
hp4981	938.9	3037.6	4246	2019.2	2453	2847.3
hp4982	272.1	522.8	1004.4	559.4	508.7	568.3
hp4983	12290	22344.8	48213.7	33598	17914	25244.1
hp4984	134.5	386.7	475.8	246.3	326.3	350.7
hp4985	8.8	35.8	80.3	30.6	32.2	31.7
hp4986	194.9	364.3	379.8	304.1	286.3	332.5
hp4987	9.1	12.4	20	14.9	11.5	12.3
hp4988	15039.7	45783.5	66634	27156.4	35248.4	41331.8
hp4989	285.4	402.3	364.4	241.3	565.8	333.5
hp4990	910.7	1637.6	2085.2	1447.5	1309.7	1782.1
hp4991	1880.2	6196.4	10235.4	4878.5	5174.3	5561.6
hp4992	4.5	7.5	10.8	5.5	9.5	7.7
hp4993	1505.6	3280	6022.6	2943.1	3067	3757.1
hp4994	5.4	9.1	14.4	8.5	8.6	10.6
hp4995	5677	18732.1	28854.8	13165.1	15919.4	17153.4
hp4996	1960.3	5172.8	4814	2997.2	3990.7	4533.5
hp4997	3036.4	4699.8	5616.1	4290.8	3857.5	5154.7
hp4998	3.4	5.4	11.7	6	6.9	5.9
hp4999	104.5	173.4	164.7	101.3	155	177.2
hp5000	257.6	601.4	719.9	437	538	525.4
hp5001	5448.7	8318.3	4123.8	3236.3	8909.9	5819
hp5002	8.3	23.9	24.4	14.3	19.7	19.2
hp5003	156.8	375.5	563.5	329.7	309.6	366.5
hp5004	63.9	132	150.7	95.7	108.2	134
hp5005	11.3	12.2	15.2	11.6	15.3	12.2
hp5006	5374.7	4286.3	5005.3	5017.6	4219.7	5294.2
hp5007	6.8	24.7	25	10.8	18.2	18.6
hp5008	707.9	1664.4	2036.2	1166.1	1331.8	1394.7
hp5009	441.3	464.7	583.4	486.3	453.9	559.1
hp5010	150.4	254.3	249.4	194.4	218.6	212.6
hp5011	694.5	1753.3	2314.8	1168.7	1429.5	1504
hp5012	300.2	401.2	530.5	324.5	430.8	432.1
hp5013	59.2	188.6	337.2	155.2	152.2	187.1
hp5014	938.7	739.8	1405.8	1025.8	803.2	1112.4
hp5015	76.5	194.9	215	117.5	171.2	177.4
hp5016	2548.6	4203.9	5365.4	3629	3798.2	4470.4
hp5017	204.3	361.8	525.2	331.3	312.1	409.5
hp5018	32.2	46	65.3	52.4	38.3	51.5
hp5019	119.4	250.5	368.3	178	210	265.3
hp5020	3595.1	2491.5	3120.2	3549.2	2426.2	3104.3
hp5021	1849.6	1920.8	705.3	702.9	2549	1211.7
hp5022	112.5	250.5	439.7	231.5	213.4	283.4
hp5023	636.8	1700.9	2554.2	927.9	1495.3	1744.1
hp5024	64.4	120.7	134.8	109.2	90.7	113.7
hp5025	14	22.5	31	16	23.5	28.2
hp5026	3.9	13.7	18.7	7.5	9.6	11.8
hp5027	452.2	1750.9	2303.7	973.7	1551.2	1412.1
hp5028	40.6	141.2	163.6	79.6	113.4	119.3
hp5029	18.1	57.1	108.5	48.2	44.9	60.8
hp5030	140.1	403.3	517.6	241.5	353.5	302.6
hp5031	366.5	322.3	430.6	431.6	328.6	370.6
hp5032	291.2	706.9	947.5	526	586.2	704.7
hp5033	21.1	79.1	74.3	43.4	45.5	55
hp5034	3028.9	6041.2	8375.4	3203.9	6341.9	6768.5
hp5035	412.2	1094.2	1516.9	730	1033	1022.2
hp5036	89.1	209.4	253.4	157.2	184.5	179.5
hp5037	4818.8	8544.4	10188.3	7527	7273.3	8196.8
hp5038	139.1	253.1	258.5	178.5	210.4	258.8
hp5039	106.4	286.8	371.7	190.7	239.7	278.4
hp5040	59.9	110.1	132.2	81.1	100.4	115.4
hp5041	109.2	278	434.5	198.8	243.6	308
hp5042	10.2	27.6	34.3	15.9	26.6	25.7
hp5043	141.2	170.3	240	201.3	151.4	180.2
hp5044	412.7	791.5	903.5	507.5	920.5	686.3
hp5045	1681.9	4588.2	6975.6	3405.9	3828.5	4680.3
hp5046	106.3	288.6	412.1	213.9	224.3	297.3
hp5047	106.7	393.2	314	177.4	319.3	263.5
hp5048	133.1	326.6	411.7	183.3	297.3	295.3
hp5049	668.9	998.6	1278.4	913.2	921.2	1073.2
hp5050	542.2	1140.3	1058	673.2	1046.3	1001.4
hp5051	1749.1	4446.6	5475.4	2953.4	3955.5	4041.3
hp5052	3061.3	2016.5	2124.6	2804.6	1924.8	2320
hp5053	257	432.1	699	352.1	453.8	446.4
hp5054	427.4	693.5	869.3	624.7	654.2	669.2
hp5055	36.9	95.1	111.7	59.5	80.7	73.8
hp5056	784.4	3031.2	3927.3	1639.9	2418.4	2038.7
hp5057	1385.2	1787.7	2347.6	1594.7	1692.7	2055.7
hp5058	215	506.1	584.3	348.8	436.8	456.6
hp5059	96.4	179.7	292	144.3	172.4	185.4
hp5060	23.3	43.4	47.8	30.7	36.3	46.4
hp5061	351.8	1538.9	1806.3	777.2	1161.2	1257.8
hp5062	51.2	87.1	130.9	75.9	76.7	92.9
hp5063	406.3	413.4	519.5	460	390.6	473.1
hp5064	739.9	2310.9	2456.6	1277.1	1908	1927.9
hp5065	278.8	803.8	992.1	454.9	739.1	740.7
hp5066	68.6	80	84.4	51.1	88.4	109.3
hp5067	254.2	621.5	771.3	398.2	540.7	624
hp5068	273.2	707.4	727.3	431.3	530.1	561.9
hp5069	862.5	2408.1	3819.8	1937.2	2124.2	2176
hp5070	593.4	835.6	1215.2	836.5	790.1	966.3
hp5071	231.9	575.4	1301.5	543.8	504.4	727.3
hp5072	60.1	157.3	454	146.9	141.5	175.8
hp5073	700.5	1867.8	2988.6	1196.4	1721.9	1684.1
hp5074	1854.7	4137.7	5087.8	2787.9	3663.6	4173.8
hp5075	646.2	1690.1	1752.4	962.9	1446.6	1509.5
hp5076	215.9	246.7	354.3	344.6	192.2	302.5
hp5077	8.1	23.1	47.2	20.8	23	21.2
hp5078	116.7	559.9	1314.3	408.8	478	533.1
hp5079	1034.5	1306.3	1245.2	1138.9	1218.5	1188.9
hp5080	1271.5	2751	3693.4	2630.7	2354.9	2272.9
hp5081	498.5	568.5	824.1	720.2	499.9	618.9
hp5082	236.2	545	641.3	370.5	483.2	423.9
hp5083	193.9	305.9	362.7	273.2	257	322.7
hp5084	849.7	1724.4	2238.3	1431.7	1441.6	1717.7
hp5085	973.7	2934.4	3415	1650.6	2597.7	2537.7
hp5086	245.7	264.5	282	200.1	289.9	328.9
hp5087	791.3	3222.7	4328.2	1660.2	2684.3	2855.1
hp5088	440	939.7	972.9	587.5	833.5	764.9
hp5089	481.4	1079.6	2107.1	746.6	1001.3	1303.5
hp5090	252	374.8	472.5	335.4	347.5	364.7
hp5091	22.5	39.3	47.3	25.2	38.6	46.2
hp5092	8.1	13.9	15.6	13.7	10.4	13
hp5093	19.5	11.6	19.1	18.2	16.3	13.9
hp5094	731.6	994.3	2128.3	1194.3	944.9	1262.4
hp5095	57.3	177.6	370.1	134.1	152.3	160.6
hp5096	4188	10400.8	9965.7	6311.8	8728.5	8513.6
hp5097	1523	3518.3	5692.3	2648.7	2957.1	3529.5
hp5098	204.6	356.8	760.4	371.9	354.8	382.3
hp5099	928.7	1611.5	2224.2	1271.1	1456.6	1683.4
hp5100	1014.4	2940.6	3689.7	1978.6	2480.7	2479.3
hp5101	685.5	1271.1	1724.6	1051	1186.6	1290.2
hp5102	21.2	32.5	51.4	34.3	30.7	35.9
hp5103	50.5	202.4	233.9	103.9	155.2	167.8
hp5104	739.3	2342.3	2488.9	1282.2	1830.1	2032.1
hp5105	964.3	2196	3192.5	1811.1	1893	2152.7
hp5106	283.3	488.7	606.6	431.8	431.8	476.3
hp5107	226.4	761.1	1820.5	622.6	596.6	727.4
hp5108	115.5	151.3	200.3	158.2	148.5	154.9
hp5109	19.6	34.9	31.4	20.3	31.6	31.8
hp5110	1644.9	4846	7339	3446.6	3886.9	4878
hp5111	95.7	132.3	191.4	111.4	140.7	146.9
hp5112	316	489.5	573.9	429	384.2	514.4
hp5113	110.5	319.5	410.9	200.2	290.5	275.8
hp5114	907.7	871.2	1330.6	1208	806.9	1036.1
hp5115	114	196.9	221.1	144.6	175.6	206.2
hp5116	50.6	253.5	253.5	105.4	190.1	185.5
hp5117	42.7	104.6	163.8	91.6	86.5	101.5
hp5118	7.7	61.4	73.3	18.5	50	44.8
hp5119	2	7	8.3	5.8	4.5	5.2
hp5120	1327.2	3243.9	4349.5	2293	2759	3229.7
hp5121	448.3	776.9	1029.9	707.4	667.1	806.4
hp5122	159.5	214.4	296.9	182.3	231.4	230.2
hp5123	7454	12655	7151.5	5287.3	13222.5	8975.4
hp5124	93.6	222.4	355.5	164.9	166.1	245.5
hp5125	28.1	368.3	645.2	82.3	249.3	256.8
hp5126	24.7	51	82.1	32.4	50	58.4
hp5127	649.3	546.9	1022.1	832.5	609.4	749.9
hp5128	2003.2	14182.1	32477.2	6509.5	11482.6	10152
hp5129	10.7	21.5	20.8	18.5	16.2	16.9
hp5130	153.1	393	430.8	223.8	318.2	395.3
hp5131	33.3	85.2	119	56.1	80.2	82.2
hp5132	145.4	251.3	312.9	187.8	220	261.9
hp5133	68.6	295.6	381.9	128.9	244.8	215.7
hp5134	3.6	8.9	8.3	5.1	7.8	7.2
hp5135	1464.4	2171.5	2327	1667.5	2049.6	2247
hp5136	3472.8	10480.9	15039.7	6857	8875.4	9973.2
hp5137	4094.2	8882.3	9259.5	5282.5	8261.1	8251.4
hp5138	425.4	589.7	686.4	504.7	547.3	645.5
hp5139	279.4	547.7	717.3	388.8	478.7	631.8
hp5140	3304.2	7249.5	8707.3	4992.6	6165.6	7270.9
hp5141	951.6	2371.5	3232.8	1453	2322	2362.7
hp5142	271	554	984	521.2	502.9	614.1
hp5143	2990	4934.1	6536.9	4708.1	4130.8	5230.5
hp5144	86.2	166.7	210.8	120	148.3	160
hp5145	1729.1	3891.4	9132.8	6115.4	2942.7	3828.1
hp5146	443.2	1017.9	4153.1	1022	933.3	1691.3
hp5147	164.7	180.3	202	159.7	170.5	215.2
hp5148	1266.8	1195.3	1826.5	1415.1	1190.3	1587.8
hp5149	1323.7	2450	3810.1	1823	2332.7	2705.8
hp5150	3884.1	7145.6	6966.5	4919.9	5939	6939.5
hp5151	111.8	101.1	166.8	152.8	98.8	130.1
hp5152	1204.7	3073	3484.1	1845.5	2513.4	3006.6
hp5153	191.9	290	331	243	265.8	274.9
hp5154	23324.5	41762.3	63112.9	39117.1	37408.2	44803.6
hp5155	134.6	217.4	303.5	221.4	189	223.8
hp5156	265	535.2	726.6	362.2	496.3	615.5
hp5157	703.8	1896.4	3089.2	1167.6	1648.9	2371.3
hp5158	530.1	879.7	1131	783.7	737.8	959.2
hp5159	31.5	72.8	95.3	54.1	53.8	69.8
hp5160	782.7	1393	1663.5	1038.3	1233.9	1345.7
hp5161	1050.1	3948.5	4778.8	1704.4	3140.4	4139.9
hp5162	212.5	359.3	453.1	280.9	312.5	375
hp5163	813.3	1792.6	2336.8	1259.7	1439.4	1752.9
hp5164	820	2920.9	4321.3	1823.7	2446.1	2584.6
hp5165	14.6	34.7	56.1	23	29.2	38.8
hp5166	325.4	865.8	1977.3	743.3	757.4	886.5
hp5167	6.5	9.6	9.3	12.7	8	5.4
hp5168	38.7	122.9	223.5	97.2	98.8	123.3
hp5169	6.6	14.3	16	9.6	12	13.9
hp5170	572.3	1091.3	1431.2	876.3	904.6	1065
hp5171	580.3	330.6	810.7	1248.8	285.4	393.8
hp5172	95.4	188.1	269.2	154.6	145.6	201.2
hp5173	13103.8	40896.7	55827	25787.7	30983.4	41113.4
hp5174	18414.2	66279.7	137418.6	44550.8	54999.4	60587.2
hp5175	217	394.6	524.4	281.8	347.2	433.4
hp5176	15130.1	39220.6	52323.7	30438.2	30602.8	36024.2
hp5177	15528.2	46435.1	68941.9	31239	38482	45370.9
hp5178	255.1	324.4	378.6	299	292.2	368.1
hp5179	2875.6	7102.6	6551.6	3804.5	6182.2	5340.3
hp5180	164.5	375.2	421.5	252.2	328	334.4
hp5181	180.6	272.8	330.7	222.6	257.6	295.3
hp5182	488.6	2487.7	2872.2	1122.8	2098.2	1667
hp5183	118	278.7	299.1	183.9	236.7	240.2
hp5184	2600	2705	4282.1	3282.8	2505.8	3530
hp5185	82.1	122	140.1	89.7	114.2	142.5
hp5186	69041.5	68070.2	92743.4	82335.6	65681.9	82526.8
hp5187	9668.5	9713.2	10340	9319.7	9125.9	11262.9
hp5188	481.2	1550.8	2382.6	1000.1	1258.8	1284.6
hp5189	1766	7294.4	13731.1	4070.3	5888.3	6541
hp5190	111	299.6	413.2	158.5	271.8	293.6
hp5191	17.5	48.6	86.7	36.7	36.6	50.1
hp5192	179	281.5	439.2	261.7	272.7	326.4
hp5193	140.7	252.6	600.6	332.3	247.4	281.9
hp5194	1163.3	1579.9	1938.5	1665.8	1260.9	1642.7
hp5195	36.5	46.8	52.2	42.6	47.3	45.1
hp5196	60.5	137.7	166.2	109.8	112	119.4
hp5197	823.3	2103.5	4322.6	1832.8	1857.8	2006.5
hp5198	418.6	139	351.8	303.5	141.5	437.8
hp5199	103.2	165.2	227.1	153.3	139.9	188.7
hp5200	23.9	58.2	68.5	32.6	65.2	47.9
hp5201	5903.6	9778.6	12298.3	8096.1	7958.2	10558.8
hp5202	158.5	126.3	150.5	127.5	157.7	147.5
hp5203	1462.5	1833.4	2149.5	1743	1721	1963.5
hp5204	1061.7	2342.9	2658.9	1506.7	1997.4	2324.3
hp5205	239	216.3	321	269.2	222.7	270.4
hp5206	231.7	606.3	683.7	417.5	494.4	495.7
hp5207	179.2	770.8	1301	516.9	571.8	677.4
hp5208	174.1	423.6	530.2	252	389.9	425.2
hp5209	19.4	30.1	54	24.5	39.8	34.1
hp5210	388.8	993.1	1126.7	626.9	814.4	906.8
hp5211	280.6	849.2	1215.9	493.3	817.2	780.1
hp5212	33.9	57.6	57	41.2	51.1	54.6
hp5213	145.7	307	363.3	219.6	276.5	281.6
hp5214	59.5	167.6	171.8	95.2	147.9	129.7
hp5215	6.9	8.9	14.2	5.8	10.4	15.3
hp5216	195.7	280.7	397.2	250.4	279	301
hp5217	123.1	351.1	523.2	211.4	296.7	333.5
hp5218	2247.2	3538.5	4787.8	3249.9	2933.5	3837.2
hp5219	1200.7	1569	2518.8	1728.4	1447.3	1974.1
hp5220	39.9	62.8	81.5	67.8	51.1	61.2
hp5221	6599.3	11304.9	15067.5	10487.1	9255.9	12088.7
hp5222	162	361.9	463.5	275.2	290.1	359.7
hp5223	16.4	37.9	37.3	30.5	24.6	29.4
hp5224	2742.2	5091.1	5300.1	4249.7	5572	2988.5
hp5225	1369.3	2301.6	3111	2335.2	1814.3	2413.4
hp5226	99.2	241.4	403.4	197	216.7	242.3
hp5227	573.4	1161.1	1511.9	878.1	1024.9	1065.7
hp5228	67.6	135.6	244.7	125	121.2	157.4
hp5229	2534.4	8341.2	16400.5	5721.3	7316.2	7575.9
hp5230	4672	7736.5	10169.1	6360.9	6871.4	8096.7
hp5231	2569.7	2332.4	2663.7	1885.6	2846.6	2905.9
hp5232	317	741.1	1054.8	433.3	696	772.3
hp5233	5.9	20.5	28	12.8	14.7	19.6
hp5234	7.8	26.6	35.3	14	22.6	21.4
hp5235	568.9	1205.8	1826.5	984.2	1038.9	1294.4
hp5236	962.4	1928.3	3123.7	1635.9	1715.1	2182
hp5237	3632.8	6771.4	10514.4	6767.2	5600.8	7166.9
hp5238	19.8	46.2	69	34.4	45.7	42.7
hp5239	1099.3	3458.2	5181.6	2231.6	2791.9	2941.3
hp5240	5961.5	11891.1	17819.9	10713.9	10288.3	12040.4
hp5241	42.7	74.7	154.2	70.2	72.4	91.4
hp5242	172	227.8	224.9	231.4	261.3	141.3
hp5243	377	1009.3	1153.1	696	813.4	818.2
hp5244	1505.1	6408.5	12679	3590	5759.9	5366.1
hp5245	159	333.6	425.3	262.2	277	324.9
hp5246	2197.4	4108.9	5700.8	3545.4	3455	4387.5
hp5247	1798.8	7067	8028	3260.1	6496.5	5200.2
hp5248	9	34.3	47.3	12.1	33.7	32.7
hp5249	819.3	1272.7	1422.8	971.3	1198.5	1310
hp5250	1360.5	2656.5	5411.5	2605.3	2433	3278.2
hp5251	46.9	94.5	103.6	64.1	80.8	85.3
hp5252	17.4	29.8	63.4	31.2	34.6	28.6
hp5253	31.6	19.1	20.8	26.3	21.1	22.1
hp5254	8.3	13.4	17.8	11.5	13.5	13.2
hp5255	669.8	1315.8	1196.9	1296.4	993.8	847.5
hp5256	285.8	468.6	554.3	397.6	365.3	495.7
hp5257	48.1	166.3	205.3	88.6	117.2	147.8
hp5258	462.9	808.2	1012.8	713.1	680.5	808.1
hp5259	1342.3	1886.3	3061.7	2209	1697.6	2142.8
hp5260	23.5	41.4	50.9	30.6	41.8	40.1
hp5261	10487	33441.4	65795.3	25025.4	27469.5	31056.3
hp5262	186.6	723.4	1012.7	353.7	573.2	624.4
hp5263	887.5	1037.5	1459.1	1300.1	931	1137
hp5264	15.3	30.1	49.9	36.4	21.2	31.3
hp5265	51.1	97.1	103.9	65.4	90	90.8
hp5266	110.8	194.1	236.7	154.9	153.5	207.1
hp5267	1605.4	6988.9	7262	2735.6	5790.9	5546
hp5268	29.6	65	72.1	50.8	43.7	65
hp5269	515.8	899	1378.6	789	851.2	914.3
hp5270	332.9	556.6	845	481.3	516.6	606.1
hp5271	7.1	20.5	64.7	19.1	27.9	19.3
hp5272	70.9	135.7	262.9	129.1	128.3	145
hp5273	1330.1	3613.7	4370.1	2494.2	3024.4	2646.8
hp5274	776.2	2372.6	3549.5	1556.9	1943.1	2299.4
